date_id,platform_id,device_id,campaign_id,impressions,clicks,cost,conversions,revenue
291,2,1,1,13272,1230,3589.66,0.0,5856.21
168,2,1,1163,6464,178,4298.23,128.0,18352.21
302,1,3,1006,5823,3960,996.1,3770.0,1439.21
361,1,1,823,2706,1,2236.01,1.0,7319.86
282,1,3,1138,17285,14380,1369.94,11360.0,6532.1
413,2,3,573,12472,3140,2540.71,1590.0,6069.02
43,3,1,84,2460,545,3728.59,168.0,12985.96
126,1,3,1384,17587,9951,742.53,2565.0,3023.52
187,2,1,874,5801,4151,1812.51,719.0,1849.55
166,1,2,710,7366,2060,278.7,985.0,335.56
137,1,1,333,4823,2276,2419.3,824.0,0.0
274,2,1,179,19385,18122,4422.39,1364.0,11820.15
376,3,3,108,1552,72,1694.12,13.0,6250.69
154,2,2,1318,154,14,3719.53,11.0,7881.13
131,3,3,753,14785,14304,1496.16,11049.0,2335.45
310,2,1,1,7011,3701,2722.98,1798.0,0.0
154,2,1,1129,18895,143,2401.47,91.0,2631.12
286,1,2,284,19576,16684,3575.63,0.0,7635.85
424,2,3,97,15116,3661,3333.66,1751.0,7146.77
268,2,3,35,19660,15126,765.72,6447.0,2298.12
180,3,3,257,19105,11819,2486.27,1532.0,1344.51
304,3,3,878,8167,5190,1700.02,4575.0,749.15
387,1,2,1033,12479,1410,3945.11,377.0,0.0
14,2,3,284,1172,888,4642.98,266.0,7109.98
257,3,1,636,3309,545,506.9,168.0,2056.93
330,2,3,890,5204,4309,620.54,3203.0,0.0
212,1,1,98,19902,6795,1672.21,5121.0,1651.77
129,2,2,614,9045,3732,4664.34,2283.0,11716.16
408,3,1,16,12373,2603,60.02,0.0,222.27
313,2,2,472,6200,5501,2145.75,2086.0,0.0
180,2,3,1245,7347,6057,596.05,5865.0,0.0
291,3,1,205,13543,12576,2108.56,6401.0,0.0
186,2,2,581,7933,2135,497.47,1565.0,2403.46
208,1,2,281,16195,11305,1450.22,11154.0,1923.05
339,1,3,508,1927,1553,823.0,56.0,0.0
258,3,1,42,15033,9465,80.14,3326.0,151.06
397,1,2,1101,19543,13515,3730.9,6159.0,2995.8
255,3,2,181,5812,5297,4544.13,654.0,15368.21
219,3,3,641,7787,4121,1630.85,3004.0,1206.49
90,1,2,182,989,188,4042.85,67.0,177.42
366,2,2,1120,10763,3908,3105.93,2997.0,0.0
101,3,3,1082,18799,2637,3142.51,1065.0,9859.12
336,1,2,1255,18830,8412,1017.44,3666.0,4672.7
260,1,1,656,16956,9524,2712.87,4753.0,3716.48
347,3,3,721,3407,2635,840.1,865.0,1680.13
49,3,3,1356,5565,918,1411.57,149.0,1809.72
452,2,3,130,2607,1074,2910.35,688.0,12578.04
311,1,3,848,15728,6997,2402.8,5233.0,0.0
145,2,1,593,7865,3926,273.05,3317.0,699.85
249,1,1,1002,15761,6349,3576.91,4157.0,3602.06
358,3,2,905,6468,4150,895.82,3039.0,2061.98
69,2,2,862,17264,12006,196.81,3149.0,0.0
43,1,1,591,19751,10386,559.67,3555.0,1590.67
238,3,2,237,16645,13382,4726.86,4025.0,0.0
237,3,2,665,8347,1812,4760.72,1553.0,16876.79
109,2,3,1227,16935,11586,2552.3,9368.0,4038.47
322,3,3,1202,13509,5490,4547.98,372.0,0.0
17,1,1,624,16698,15123,1288.16,2376.0,4462.89
196,1,1,1073,19194,5670,646.12,4524.0,0.0
335,1,1,308,18244,17106,3860.76,13521.0,7422.62
446,3,1,1243,17483,3392,2522.51,2772.0,114.61
162,3,1,591,7194,5851,1220.74,678.0,5650.97
389,2,3,1326,14266,6654,1219.98,2440.0,5844.55
304,1,3,611,3539,959,803.17,408.0,1071.32
358,3,3,352,16471,14336,2455.1,9350.0,2360.06
119,2,2,1040,13419,2064,13.54,1219.0,25.79
451,3,3,1242,12601,3250,151.77,417.0,349.32
138,3,1,1259,13890,508,1100.45,331.0,4829.28
324,1,3,45,16708,13004,4331.14,10962.0,9059.57
273,1,1,1399,3127,2667,4291.61,472.0,7717.94
107,3,1,991,3832,3660,880.12,179.0,1954.68
120,2,1,1378,18827,14419,1125.81,0.0,3431.93
117,2,3,105,3407,639,1303.54,172.0,4707.19
20,1,2,1398,7754,7404,4648.25,4934.0,0.0
70,2,2,377,6539,2758,4338.51,0.0,2304.05
133,3,2,352,19790,9979,3823.88,3932.0,15425.03
176,2,1,1247,14116,7645,2727.14,3826.0,0.0
92,1,2,63,162,97,3334.68,27.0,15183.88
53,3,1,605,3933,3385,1287.4,2540.0,0.0
125,2,1,790,3636,1934,562.52,223.0,773.74
21,3,1,1361,7170,5111,123.22,0.0,446.87
159,3,1,2,15523,4042,3236.71,1134.0,0.0
69,1,1,377,8787,1986,4131.95,702.0,9489.93
326,1,1,505,15774,14345,2626.59,3185.0,0.0
261,2,2,314,14553,5820,1534.66,3052.0,0.0
149,2,1,825,3727,1444,4454.16,258.0,10229.06
199,2,3,396,14009,12093,4688.31,8186.0,10458.43
394,1,2,251,9663,2311,2635.25,2078.0,9009.76
159,2,2,239,13653,838,624.35,406.0,341.8
220,3,3,1329,3320,2558,133.04,602.0,416.18
330,2,2,797,9257,282,3380.98,57.0,16274.9
82,3,3,374,66,5,3884.47,4.0,0.0
237,2,1,89,9583,1235,2159.95,576.0,0.0
35,3,3,1178,9546,5335,240.39,5077.0,17.61
394,3,2,1193,1294,760,1547.31,704.0,3136.95
79,2,1,89,11241,10417,4479.08,3787.0,0.0
439,1,2,1169,18207,5147,941.51,1356.0,437.88
68,1,2,1195,13951,4402,3668.21,3605.0,9995.55
310,2,3,1223,5009,1557,3413.36,65.0,4541.5
359,2,1,174,5192,100,3371.47,1.0,16614.62
270,3,2,277,17138,11560,4085.54,10450.0,9994.02
417,2,2,1288,8697,1129,873.91,0.0,3222.24
349,2,3,203,7281,2509,3596.94,920.0,0.0
362,2,1,872,719,74,4342.76,0.0,1003.1
300,2,2,121,4207,3032,3314.3,460.0,15176.42
185,1,1,511,4652,2281,2608.67,1055.0,10196.36
297,3,1,125,1560,1164,4104.25,0.0,1437.9
162,1,1,514,8012,1645,3542.92,1604.0,3081.7
188,2,2,758,885,566,3174.65,396.0,5472.62
278,1,3,887,9699,7129,467.8,2705.0,0.0
281,3,3,764,18812,4987,812.56,541.0,3459.8
289,3,3,40,8159,2073,998.14,701.0,3725.16
453,1,3,452,8719,4886,1053.82,3718.0,3309.16
144,1,2,618,11675,10912,2439.5,5738.0,7645.43
146,3,3,660,17136,10661,4522.26,1392.0,0.0
278,3,1,421,19641,6213,4761.32,1997.0,15034.92
52,2,3,440,16984,13012,1511.98,6376.0,0.0
432,1,3,360,1209,1057,421.07,802.0,1403.02
63,1,1,1184,328,132,3587.81,66.0,12080.51
419,2,2,313,17700,17580,3663.06,15383.0,3884.33
31,3,3,80,5839,1865,1497.29,1215.0,7471.31
321,1,1,471,12031,1460,4495.12,1346.0,3012.29
387,3,1,1113,3071,555,3361.74,355.0,5739.66
450,3,1,550,19157,2262,4761.3,2116.0,0.0
359,1,2,398,5796,30,70.07,10.0,326.62
169,1,3,984,340,19,627.91,5.0,659.91
261,2,2,406,4868,12,786.02,2.0,2037.23
212,2,1,227,13237,2434,3675.13,1438.0,9571.55
77,3,2,1372,9133,727,3599.98,171.0,0.0
4,2,3,1014,15166,7492,3815.75,4309.0,7347.34
401,3,1,857,9215,6617,528.98,5660.0,2154.6
238,1,2,68,4700,2835,2464.91,2205.0,6042.88
409,2,3,1079,1951,1724,4541.74,0.0,11984.79
16,2,2,277,5519,444,1052.3,252.0,4615.97
153,2,1,1280,11953,8106,922.18,2275.0,1272.37
431,3,1,139,12546,10195,3613.84,6085.0,16570.84
273,2,2,83,3253,2861,1596.13,766.0,1010.65
37,2,1,1287,5822,3930,173.25,2072.0,0.0
100,2,3,1251,5993,3538,19.59,925.0,78.58
244,2,3,780,17322,9828,974.98,2510.0,3025.15
439,2,1,781,11122,4938,542.0,2971.0,2122.36
78,3,1,616,9096,3554,2701.09,394.0,0.0
151,1,2,1018,11434,9230,2467.4,5330.0,195.56
206,3,1,275,12388,7111,1846.96,242.0,8177.96
416,2,1,1037,17806,2972,550.71,1872.0,663.78
214,2,2,428,7450,2897,995.06,228.0,10.87
116,1,1,670,1386,667,4470.04,379.0,5870.72
305,2,3,514,2513,2327,3462.57,617.0,16129.68
53,2,2,58,7460,4833,951.91,3078.0,503.58
240,3,3,77,17414,9957,872.49,1220.0,3678.18
41,1,1,99,1724,454,3646.05,365.0,7568.39
324,3,2,361,15762,3110,1638.74,2166.0,0.0
432,2,3,1112,1658,928,4257.69,751.0,20751.13
225,2,2,1394,14247,11484,4641.86,378.0,0.0
155,1,2,110,16117,14779,974.71,1888.0,2742.13
310,2,1,445,13072,11133,3722.98,7777.0,13363.09
163,1,1,722,2989,151,3516.0,45.0,0.0
366,2,2,1160,1242,347,3005.46,295.0,13353.89
262,3,2,287,10683,7280,1572.82,4060.0,0.0
217,3,3,936,11785,968,3413.0,368.0,4052.7
291,1,3,801,10292,823,3812.22,359.0,12672.16
192,3,3,67,2902,707,2070.66,79.0,2777.28
333,3,2,264,4662,4326,2237.5,873.0,10288.42
33,2,3,273,6273,2462,4004.01,1116.0,10080.37
240,2,2,116,7903,3951,197.09,3341.0,815.57
167,1,1,271,667,298,3664.39,98.0,18172.29
155,3,3,96,391,51,702.54,26.0,1972.16
38,1,1,1330,19932,6163,2613.55,5264.0,0.0
396,1,1,69,12190,3883,1980.27,3515.0,4206.04
382,2,3,236,11426,225,3650.65,181.0,14317.95
137,2,1,880,393,183,3873.26,120.0,10703.83
162,3,3,250,7213,1813,3284.08,1215.0,2364.59
135,2,3,1269,1963,1057,2151.72,0.0,9754.32
402,1,1,124,7280,1067,4743.95,127.0,19247.77
190,3,1,556,18746,18608,1098.41,6371.0,4374.15
272,2,2,800,14539,4647,1798.95,1810.0,8728.85
311,1,2,1025,10635,9964,1943.37,877.0,8660.76
35,3,3,996,14429,2374,4205.54,0.0,0.0
128,2,3,290,4690,2276,4227.55,343.0,10748.1
423,1,3,592,10766,3384,3136.57,2122.0,15052.15
454,1,3,454,5062,3685,1163.02,3148.0,0.0
313,1,2,922,4050,325,3572.81,156.0,17338.04
449,1,3,39,13464,3808,1203.41,1150.0,4514.42
420,1,1,450,18897,8168,2769.85,6861.0,0.0
89,2,2,836,5622,1877,3485.07,1795.0,6734.25
413,3,1,1272,14605,1079,4873.85,227.0,1462.35
218,1,1,465,1102,597,2051.52,201.0,504.14
12,1,2,679,15511,8002,2414.39,4846.0,10974.16
363,2,3,29,3412,56,4035.54,22.0,2355.7
22,1,3,1256,10394,1209,181.7,248.0,0.0
442,2,3,153,12231,2098,3897.42,252.0,18954.88
201,3,1,829,5574,5411,4648.96,1587.0,1610.97
203,3,3,141,2433,270,3487.24,258.0,0.0
84,2,1,685,13368,9777,2190.11,6214.0,4696.9
149,3,1,284,19037,15754,2209.27,9280.0,8245.57
351,3,1,1117,1309,864,1231.74,791.0,0.0
42,1,1,683,16805,9965,2585.03,946.0,5181.46
26,3,1,3,3258,2025,1417.74,909.0,3418.82
110,1,2,4,3201,2896,19.57,669.0,39.77
204,2,1,680,13266,6499,492.73,0.0,1746.48
211,2,1,592,15407,12925,1455.98,6382.0,549.83
202,1,2,628,2261,956,4036.31,0.0,4512.65
125,2,2,968,1425,764,3821.26,705.0,12214.57
56,3,2,120,4795,1646,570.92,440.0,1676.64
293,3,2,1389,16246,9377,315.94,3262.0,950.71
204,3,2,82,17849,14158,564.2,9735.0,1794.45
188,1,2,387,5660,4945,2130.61,1129.0,6379.93
1,1,3,1164,6523,4205,4129.44,544.0,8227.47
139,2,3,1367,13846,5615,2634.09,2668.0,0.0
197,2,3,513,3391,2846,2131.59,1616.0,3372.91
387,1,1,1239,19475,12847,273.57,968.0,1279.96
106,1,3,245,801,42,1076.35,0.0,1061.51
276,1,1,1186,14855,3401,1833.19,1348.0,1461.01
445,2,3,1134,9569,5273,968.12,0.0,2172.71
104,3,1,1053,4240,2322,1635.03,1202.0,2249.72
322,2,2,322,19800,12818,2661.8,6302.0,5228.3
230,2,2,651,8872,2846,1643.02,2132.0,3929.15
45,1,3,1166,2024,329,4715.98,131.0,4878.02
31,2,1,82,15612,7848,4174.5,6082.0,10089.81
342,1,3,26,12222,8444,3144.37,8210.0,12031.47
175,2,1,1097,18952,15037,4889.27,1885.0,5264.75
73,1,1,1124,93,43,2829.44,26.0,559.63
266,2,2,1234,6694,2873,2375.85,0.0,9103.12
446,1,1,930,12000,8333,361.95,892.0,1596.62
177,3,3,929,10960,8234,4096.99,7923.0,11077.56
206,2,3,1377,1312,954,1490.75,331.0,0.0
157,3,1,928,4083,745,3213.14,557.0,4699.46
133,3,1,916,9528,8853,1763.46,7187.0,4166.84
292,2,3,169,5295,4076,1743.81,2675.0,1391.85
376,1,2,312,8201,4144,1959.99,730.0,6762.22
130,3,2,418,15222,12363,1252.41,3229.0,1751.33
191,3,3,1283,12,11,3738.26,10.0,15266.93
243,1,2,21,8812,3790,3084.42,1962.0,0.0
268,1,2,445,16330,7819,2243.16,5821.0,7443.08
257,1,2,445,6449,1725,3647.61,1534.0,0.0
289,2,1,303,12676,8808,2452.25,8338.0,0.0
111,3,1,314,18105,15704,1418.73,1423.0,4495.93
398,3,2,245,17690,10313,67.05,2402.0,0.0
160,3,3,295,8515,2431,2783.55,574.0,4670.93
411,1,3,795,8855,5868,1415.0,2647.0,0.0
53,2,1,693,13739,1789,1183.17,988.0,54.22
119,3,2,208,19790,3129,4407.43,104.0,15874.09
447,1,3,924,12388,11319,329.15,6475.0,941.2
242,2,3,1064,1245,672,2393.51,527.0,9003.61
131,3,3,1378,6038,1257,3131.3,746.0,1977.16
353,3,1,1379,179,33,3130.49,31.0,7914.76
354,2,2,461,16865,4287,1592.26,2637.0,2290.61
78,2,3,1256,11254,4018,3120.96,1096.0,0.0
356,2,2,489,148,121,4809.44,82.0,10967.92
198,2,2,1059,5692,4218,2356.83,2377.0,1707.91
307,3,3,1158,7313,1717,4063.66,256.0,2663.32
223,3,1,1203,15321,12646,4575.42,5769.0,11225.66
325,1,3,336,13030,11735,4271.29,7727.0,2210.67
73,2,1,630,760,590,1511.38,12.0,7345.71
374,3,3,303,10447,3081,1839.25,1352.0,0.0
222,3,1,621,13313,1559,2999.43,831.0,12379.52
187,2,2,1178,17472,4611,4166.05,1180.0,13090.2
293,3,1,1315,7432,138,2043.97,69.0,7612.41
414,1,2,901,12612,4537,117.16,2335.0,512.58
158,1,2,748,14574,37,702.5,24.0,729.98
234,3,3,754,6411,6212,530.65,1751.0,426.41
49,2,1,501,2460,433,3152.09,1.0,5887.16
230,1,1,960,17360,7345,2632.97,0.0,4773.35
61,3,1,1344,13025,9280,1230.0,0.0,2966.49
237,3,2,809,14409,2108,489.29,697.0,1354.55
292,2,2,824,13769,13391,975.27,0.0,695.63
37,2,2,198,12780,7069,2353.92,3810.0,11070.96
449,3,1,600,4242,4217,985.53,0.0,3471.5
427,2,2,664,13908,6604,4504.54,458.0,14262.93
54,2,1,1185,2022,1495,1254.94,194.0,4291.12
176,2,2,161,2289,1566,1431.3,0.0,4650.75
337,3,1,279,2666,463,91.9,274.0,138.49
423,2,2,1000,9156,7226,1663.67,1187.0,0.0
266,3,2,1018,2580,1556,1523.8,51.0,654.55
186,3,3,878,1074,590,3328.92,585.0,7658.22
270,2,3,1306,6610,2332,637.04,600.0,239.35
213,2,1,661,9686,9044,3254.14,7400.0,0.0
147,2,2,757,4695,3338,1453.61,2024.0,6982.52
358,3,2,545,16312,7034,1917.67,6187.0,6239.99
74,1,3,1352,14021,5790,2912.84,4175.0,12435.88
248,1,3,987,10097,4659,405.3,4001.0,505.86
309,3,2,1375,16279,2750,851.3,469.0,905.47
54,2,2,548,4019,131,2784.09,120.0,5776.96
321,2,3,1073,3574,3319,2441.55,1406.0,6705.33
242,1,3,293,13960,6249,4655.45,0.0,16838.64
298,1,2,1280,5778,5013,3506.47,4512.0,6153.43
380,1,3,59,4370,1773,834.15,0.0,0.0
121,1,1,465,10326,5969,4277.94,5273.0,5459.35
289,3,3,832,18047,15321,3318.96,10207.0,0.0
116,2,1,555,10583,8007,3665.77,7711.0,0.0
265,1,2,1070,2627,2522,3527.48,0.0,6955.15
6,1,1,830,12076,9223,2609.31,8399.0,0.0
183,3,3,1192,4784,832,1871.53,338.0,6876.47
235,1,1,940,13180,952,3123.98,230.0,3299.05
269,1,3,274,7829,3983,252.98,2867.0,1216.37
100,1,3,341,19669,9777,2202.17,5559.0,8265.5
411,2,2,13,1677,834,522.64,0.0,0.0
201,2,3,1371,694,639,3445.72,228.0,3448.38
95,1,3,658,14677,11434,4039.69,1868.0,2225.31
322,2,2,320,3542,2775,1787.57,2116.0,5745.27
415,1,2,486,19532,1004,2639.06,46.0,7625.26
359,2,1,1094,5607,3202,3074.52,578.0,1439.76
143,1,2,657,18215,17856,4405.53,9628.0,13062.06
270,3,1,232,8911,3235,4983.42,480.0,16064.55
310,2,3,183,4995,1501,167.13,606.0,198.11
38,3,3,1091,17434,13435,548.18,4114.0,2544.48
326,1,3,1229,1211,775,3.95,85.0,1.73
434,1,2,975,1095,23,667.34,15.0,3302.45
170,1,2,719,9001,419,4076.77,248.0,10587.32
57,3,1,342,5137,1361,404.75,627.0,1894.72
285,1,3,574,15926,14834,1693.75,11704.0,7265.49
281,3,3,646,16301,6818,2277.51,684.0,0.0
33,2,2,504,1234,301,3394.5,85.0,4474.04
234,1,3,723,8261,5558,1346.8,3435.0,3056.35
371,2,3,1378,1883,1371,4222.01,797.0,8765.18
401,2,1,622,1892,1082,4529.72,0.0,8027.21
432,2,2,1361,7412,2018,921.1,0.0,1807.12
250,1,3,574,12288,6884,1915.35,3157.0,5442.65
164,1,3,1347,17100,3967,2470.06,3327.0,0.0
107,3,2,1359,19515,7634,2854.96,3306.0,9442.04
64,3,3,1022,731,363,4922.21,201.0,14759.36
166,2,3,151,13262,5229,3236.11,2415.0,0.0
411,3,3,570,2590,2447,1583.01,1230.0,1191.18
307,3,3,833,19814,14716,1288.48,11109.0,3717.4
235,2,2,148,8107,2752,1461.52,242.0,639.97
429,3,3,1335,646,0,3045.14,0.0,6802.38
245,3,1,643,17758,1909,1570.55,915.0,830.82
127,1,3,488,14691,6852,1686.01,1494.0,1027.53
311,3,3,497,8655,2198,704.34,912.0,2566.86
171,2,2,932,4761,4462,2649.05,549.0,11014.4
158,1,2,456,17139,9638,642.58,4931.0,0.0
263,1,2,747,7130,4829,94.64,3186.0,0.0
320,2,3,288,296,76,1055.03,53.0,1159.07
387,3,1,1000,17671,17502,3042.92,0.0,14623.03
440,1,1,371,14547,4760,478.77,3537.0,1360.84
450,2,2,531,14925,4867,1106.19,1264.0,4271.22
125,3,1,1037,18050,1384,1067.84,307.0,0.0
411,3,1,334,10482,8664,3886.02,958.0,15775.1
193,3,2,250,3185,25,3720.63,14.0,5048.68
133,1,1,1237,13880,1055,3869.0,1035.0,3543.97
250,3,2,1393,19194,3044,2405.63,1975.0,5402.12
271,2,3,1328,17177,5756,1249.79,4414.0,3656.85
95,2,2,1088,4027,3336,3415.35,1649.0,16233.27
125,2,3,940,16243,7933,2661.52,0.0,1105.05
228,2,1,1294,13273,331,4553.22,0.0,9741.95
73,3,1,327,2575,949,2413.64,426.0,8934.13
218,1,2,919,14986,13350,1.21,4419.0,0.0
324,1,3,1282,6629,5636,3407.3,4541.0,0.0
191,3,3,846,5097,1660,1869.69,1596.0,207.56
179,3,1,1089,9304,6065,4478.26,3068.0,0.0
81,3,3,1345,18602,1389,2400.45,783.0,8665.35
119,1,2,892,11102,10588,3254.33,442.0,3910.28
93,1,3,16,562,490,4341.49,340.0,39.33
218,1,3,249,8720,2939,675.92,2057.0,406.4
448,1,3,939,17274,13858,1886.26,0.0,2405.8
211,2,2,169,7991,7247,3658.02,5796.0,1941.04
25,2,1,882,569,508,1246.02,437.0,1048.28
254,1,1,885,4858,389,2259.35,179.0,6669.9
397,2,3,823,17493,6929,3386.71,1250.0,0.0
222,2,1,230,11556,6436,1953.76,484.0,7844.41
415,3,2,946,16295,9862,2488.44,1151.0,11216.71
93,1,3,33,7494,3955,2473.77,1205.0,0.0
19,3,3,898,17168,2696,1128.82,2400.0,0.0
88,1,1,595,15932,8953,2235.8,7692.0,8770.33
106,1,2,934,15202,8060,1038.85,2727.0,0.0
170,3,1,1192,5067,3883,1688.74,661.0,4293.95
308,3,2,1279,2169,1275,859.37,310.0,0.0
454,1,1,296,19364,9551,4321.15,0.0,16082.63
218,3,3,736,16049,4796,849.95,4606.0,2583.68
309,2,2,326,6516,416,3656.11,30.0,1792.55
454,3,2,1271,15945,255,1586.28,80.0,4210.46
214,3,3,964,591,133,2236.66,131.0,6915.15
227,3,2,1060,2845,2766,1940.67,2513.0,2201.08
192,1,3,444,1068,370,1289.7,342.0,6290.69
358,3,2,1331,19308,7045,3578.31,0.0,12597.52
53,2,2,1253,5289,2422,1046.44,2061.0,0.0
8,3,2,1161,17138,2347,3806.38,814.0,16895.08
5,1,3,533,13965,607,651.7,25.0,380.85
387,3,1,1309,1973,10,4312.17,4.0,5320.08
430,2,1,1156,5914,1780,2081.09,556.0,7170.49
185,2,2,571,6278,1406,4724.92,1266.0,0.0
231,3,3,469,11948,1758,4017.71,551.0,5075.63
93,2,1,1300,4406,992,2218.0,299.0,9684.39
24,3,2,581,2036,998,2450.02,302.0,0.0
424,1,2,1336,8680,1485,4051.52,377.0,0.0
259,3,1,1143,18163,12961,696.48,10307.0,0.0
139,3,2,668,18042,784,4841.04,372.0,21399.22
37,2,2,1052,6200,5396,4230.97,5218.0,8977.89
433,3,1,652,14298,13827,3175.78,6676.0,286.33
292,2,3,1166,2593,2123,637.88,1943.0,1897.16
271,2,3,670,5340,1451,1787.35,0.0,0.0
308,3,1,680,9923,8218,2096.94,92.0,7169.89
195,2,2,399,11210,10216,1938.82,6875.0,2603.64
49,1,1,942,14955,2500,793.19,2259.0,420.06
102,3,3,703,19560,15976,1548.41,1860.0,0.0
328,1,3,958,16714,7232,2485.45,4482.0,10230.97
147,2,1,1136,4791,329,1646.53,147.0,4706.08
34,1,3,1277,12672,4155,4242.09,219.0,0.0
339,2,3,1309,8437,3349,4892.22,2464.0,13593.15
304,3,2,12,8954,7391,2767.45,3172.0,4234.21
281,1,1,634,3466,2091,2497.75,0.0,0.0
166,1,1,312,6849,1058,2489.88,274.0,6957.23
31,2,3,357,2093,1563,2488.25,25.0,747.39
260,2,3,1236,10259,7436,4408.37,0.0,15133.37
74,2,3,1181,6945,2400,1319.03,1705.0,0.0
102,1,2,1386,3819,2759,2297.48,979.0,7208.41
250,1,3,1408,1626,703,1073.19,334.0,2715.62
287,1,2,513,13856,43,2478.59,27.0,9340.15
328,1,1,1053,11927,3065,3716.66,906.0,8439.93
15,2,2,920,15224,10282,1437.77,4615.0,2028.37
334,3,1,826,13219,12612,3048.54,2808.0,3832.47
372,2,2,116,2456,981,567.82,303.0,718.88
6,1,2,327,18004,8080,1316.23,3118.0,2707.56
392,3,3,246,15021,4327,1544.3,1245.0,4373.79
256,2,2,1214,18740,3810,4823.11,863.0,15133.86
374,2,2,1064,6201,3164,1694.97,2770.0,0.0
78,1,3,546,1960,1831,1015.35,1057.0,4293.64
104,3,3,827,17567,14274,4964.02,1446.0,0.0
184,3,3,614,14380,11068,2917.11,6341.0,0.0
356,2,1,449,10604,5055,3916.68,372.0,5854.41
183,1,3,1290,9732,530,224.41,253.0,527.7
46,3,3,297,7614,1755,1193.83,744.0,4679.33
331,2,3,882,9243,8348,3581.77,6998.0,1762.85
335,2,2,59,2654,990,4666.13,652.0,21327.86
231,1,1,940,15619,4919,4158.93,2367.0,10269.38
84,2,1,221,15008,5718,1825.42,0.0,7123.9
134,2,2,81,17692,10379,2140.62,8744.0,298.08
89,3,2,877,19160,1596,3674.91,479.0,0.0
141,3,1,1396,938,761,4237.03,86.0,2294.13
236,3,1,25,7039,5425,314.46,5373.0,576.18
84,1,3,1168,3093,342,1075.6,39.0,5308.53
343,2,2,312,2913,1189,133.01,292.0,142.49
68,1,1,309,9834,2160,933.9,980.0,2565.84
412,1,1,108,3932,531,1643.73,288.0,5290.93
419,1,2,493,16158,12031,4178.61,2939.0,10709.41
58,1,2,210,14235,13071,826.85,2366.0,446.19
411,2,1,885,18800,16880,2291.42,0.0,10477.03
196,2,2,932,8301,6194,1527.88,1499.0,2917.93
237,2,1,1168,12998,9393,1819.5,947.0,4132.73
432,1,2,994,908,395,691.33,0.0,1468.49
54,2,2,645,1885,475,4637.81,0.0,2587.76
192,3,1,1321,19188,869,1005.86,406.0,4288.31
165,3,3,1239,13813,1164,659.05,619.0,2476.97
429,2,1,1400,10529,1291,4667.21,150.0,17405.53
146,1,3,828,9196,376,1129.41,0.0,2445.02
412,3,3,1405,5747,1723,4682.83,1080.0,13496.05
434,1,3,278,1999,513,2164.01,400.0,2873.91
258,1,3,1347,2368,1839,4929.96,855.0,21251.9
55,1,3,334,6060,4255,3595.89,3008.0,12392.55
27,2,1,82,8621,6793,3979.57,5293.0,15784.93
229,1,2,375,4676,4041,3164.67,2417.0,8040.85
305,1,1,558,6931,3424,630.68,1091.0,1907.65
365,1,2,30,4301,3344,1384.99,1723.0,2413.41
307,1,2,739,19479,6683,1369.57,5181.0,1587.74
13,1,2,652,9630,872,3359.72,117.0,16660.5
155,2,2,801,6655,6190,4669.29,771.0,19546.09
110,2,3,994,12873,2398,2996.47,142.0,13976.23
355,3,1,540,15074,13771,4709.96,0.0,0.0
355,1,3,1123,12823,6994,637.5,6981.0,0.0
156,3,3,741,2827,2058,2379.71,730.0,0.0
13,2,2,574,5543,133,2481.1,19.0,4152.56
232,3,2,1358,15853,14993,2251.33,158.0,3463.17
372,3,3,1332,6574,541,1784.69,114.0,2343.05
391,3,2,325,2570,1711,1590.82,0.0,5388.64
349,2,1,44,567,131,118.58,47.0,0.0
237,1,2,717,18664,4131,4101.46,2460.0,4542.39
67,1,2,581,11540,1487,3149.6,846.0,0.0
17,3,3,110,11226,2631,694.8,2295.0,2542.19
308,2,1,1315,15256,4905,3928.76,692.0,6990.17
207,3,3,724,17412,1242,3775.34,0.0,6374.86
443,1,3,1286,16568,8031,1553.0,0.0,5233.62
104,3,2,831,13786,12899,1981.18,1152.0,5555.35
423,3,3,446,10681,6984,898.04,3003.0,846.94
42,3,3,75,19310,17473,3076.14,2957.0,9731.31
155,1,3,265,8075,3114,4381.57,2994.0,260.08
181,2,2,41,16454,15347,1329.87,0.0,3651.45
176,3,3,669,6391,1237,46.26,358.0,112.95
369,1,1,25,10139,702,62.98,80.0,0.0
3,2,1,329,9675,309,551.97,19.0,195.6
314,2,3,770,14278,9086,3885.93,0.0,16402.7
304,2,1,898,6840,5066,3627.84,2415.0,16.43
292,2,2,409,10518,10252,3580.32,0.0,5705.19
405,1,2,639,7433,5528,4950.88,3092.0,0.0
304,2,1,1382,8712,8221,4176.53,6147.0,15141.87
175,3,2,434,7274,1743,4401.26,0.0,2331.7
239,1,3,710,17570,3536,498.63,1773.0,1249.94
251,2,2,828,9981,3524,2138.46,3504.0,2296.01
77,3,2,1188,2212,1317,1441.06,77.0,3923.51
428,3,2,66,11859,8713,2647.18,7196.0,4266.44
58,2,3,795,1753,859,472.31,588.0,2241.27
221,3,1,585,8266,3360,3353.52,370.0,1195.92
65,3,1,1314,8379,1214,4134.52,1109.0,0.0
212,1,1,523,9597,8708,2535.72,6569.0,11179.01
385,3,3,837,17131,13785,4216.31,8992.0,6564.28
134,3,2,656,8875,1295,1261.35,145.0,6009.77
109,2,1,983,9745,3897,2553.7,3573.0,9795.59
107,1,3,1105,236,214,322.03,0.0,0.0
52,2,2,627,2940,1313,4139.14,1084.0,0.0
422,2,2,433,6487,5876,4913.44,3446.0,16899.74
